transfer_id,originator_address,beneficiary_address,originator_identity,beneficiary_identity,kyc_status,counterparty_vasp_status,approved_asset,approved_amount_limit_eth,approved_destination,approved_period_start,approved_period_end,requested_asset,requested_amount_eth,requested_destination,requested_at,transaction_identifier,tx_hash,execution_status,ethereum_block_number,ethereum_transaction_index,baseline_policy_decision
DA-V3-00039,0x0c91eb880468c4139821507fcbc1eafc92056ee0,0x28f86eb5021ecd212e0bc392d417b3210e8e9aae,VASPCUST-S-0038,VASPCUST-B-0038,VERIFIED,VERIFIED,ETH,5.0,0x28f86eb5021ecd212e0bc392d417b3210e8e9aae,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.1396,0x000000000000000000000000000000000000dEaD,2026-09-07T00:39:11+00:00,0x4065f53109e8c4716721650bc1d61c383d20f26de182f3052a80fed353b0c2f8,0x4065f53109e8c4716721650bc1d61c383d20f26de182f3052a80fed353b0c2f8,UNKNOWN_STATUS_NOT_EXTRACTED,25921759,546,BLOCK
DA-V3-00040,0x47152c21288044ed95d839ac05c10ae64ddf3cf6,0x93c30e6e09f698cfea99b09b5166ed90cfaedd17,VASPCUST-S-0039,VASPCUST-B-0039,VERIFIED,VERIFIED,ETH,20.0,0x93c30e6e09f698cfea99b09b5166ed90cfaedd17,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1e-09,0x93c30e6e09f698cfea99b09b5166ed90cfaedd17,2026-09-07T00:40:11+00:00,0x2382d47a42e3c6328756f3b2b9aae3f35ad650ef7a58115ad0eaa068a13073fd,0x2382d47a42e3c6328756f3b2b9aae3f35ad650ef7a58115ad0eaa068a13073fd,UNKNOWN_STATUS_NOT_EXTRACTED,25921759,589,PASS
DA-V3-00041,0xe92e65049b3c2ca12806e9567b08895118c5a03f,0x0000000000efa780a8e6f50fc5de9c1497bfd175,VASPCUST-S-0040,VASPCUST-B-0040,PENDING,VERIFIED,ETH,0.05,0x0000000000efa780a8e6f50fc5de9c1497bfd175,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.0005422423427772,0x0000000000efa780a8e6f50fc5de9c1497bfd175,2026-09-07T00:41:11+00:00,0x1ca81f3bf1074e0ed6062c2d8eb97ee24973fa845795851c4f57dc5110d4aa37,0x1ca81f3bf1074e0ed6062c2d8eb97ee24973fa845795851c4f57dc5110d4aa37,UNKNOWN_STATUS_NOT_EXTRACTED,25921759,632,REVIEW
DA-V3-00042,0xc86972ad575ac46b6a195ad620616f5157237259,0xe6f87b8eae04944d5209d0ba290e7067050b728b,VASPCUST-S-0041,VASPCUST-B-0041,VERIFIED,VERIFIED,ETH,0.25,0xe6f87b8eae04944d5209d0ba290e7067050b728b,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.000573213155111518,0xe6f87b8eae04944d5209d0ba290e7067050b728b,2026-09-07T00:42:11+00:00,0xa5cf5b3c83e35556857028f7ebf6859a3bd6a896a23ea41aa973cb091acf5092,0xa5cf5b3c83e35556857028f7ebf6859a3bd6a896a23ea41aa973cb091acf5092,UNKNOWN_STATUS_NOT_EXTRACTED,25921758,40,PASS
DA-V3-00043,0x44fa9ed3d2c105d0f566fdf225b98fff8e9c9eac,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,VASPCUST-S-0042,VASPCUST-B-0042,VERIFIED,VERIFIED,ETH,1.0,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.000697383606122968,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,2026-09-07T00:43:11+00:00,0x88b48b05b622487c3695b194eadb8776276fb3a21f5c92aee1e5785d2429df22,0x88b48b05b622487c3695b194eadb8776276fb3a21f5c92aee1e5785d2429df22,UNKNOWN_STATUS_NOT_EXTRACTED,25921758,83,PASS
DA-V3-00044,0x387f0638339a159509d9d07f6e0d0ffbf31866a5,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0043,VASPCUST-B-0043,VERIFIED,VERIFIED,ETH,5.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.000177397164294567,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T00:44:11+00:00,0xb97a255c1cb69556095802fc9d05b46db1fd321bf25ec117d52ab1aaabce0890,0xb97a255c1cb69556095802fc9d05b46db1fd321bf25ec117d52ab1aaabce0890,UNKNOWN_STATUS_NOT_EXTRACTED,25921758,126,PASS
DA-V3-00045,0xebafa9b6fcd16ca866ca35caa345dfb75aed9acd,0x8b1484d57abbe239bb280661377363b03c89caea,VASPCUST-S-0044,VASPCUST-B-0044,VERIFIED,UNKNOWN,ETH,20.0,0x8b1484d57abbe239bb280661377363b03c89caea,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1.94982517275e-06,0x8b1484d57abbe239bb280661377363b03c89caea,2026-09-07T00:45:11+00:00,0xde3607115a3d1002e30dd5480d89f17d6122c01e4f0f4fc886d628b8381e45a7,0xde3607115a3d1002e30dd5480d89f17d6122c01e4f0f4fc886d628b8381e45a7,UNKNOWN_STATUS_NOT_EXTRACTED,25921757,15,REVIEW
DA-V3-00046,0x6745e16220971949ae43c1dfc2a13573d4329395,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f,VASPCUST-S-0045,VASPCUST-B-0045,VERIFIED,VERIFIED,ETH,0.05,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,3.796630275e-06,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f,2026-09-07T00:46:11+00:00,0xc1aef125ba6a70dbc4d69fe84c93ad5d847119a50dcff6ac3284601ff91530cc,0xc1aef125ba6a70dbc4d69fe84c93ad5d847119a50dcff6ac3284601ff91530cc,UNKNOWN_STATUS_NOT_EXTRACTED,25921757,58,PASS
DA-V3-00047,0xcb667cbc2571173de8bb5e8e231b321d2d9d8a5c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,VASPCUST-S-0046,VASPCUST-B-0046,VERIFIED,VERIFIED,ETH,0.25,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,ETH,0.001009384661494848,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-09-07T00:47:11+00:00,0x2a601b4f26975e85ebc77496ab2e2c725a7b18b857f360d0e2118a09fd56cc40,0x2a601b4f26975e85ebc77496ab2e2c725a7b18b857f360d0e2118a09fd56cc40,UNKNOWN_STATUS_NOT_EXTRACTED,25921757,101,PASS
DA-V3-00048,0xd6434d157f254276d69ede3bd9fc805482206908,0x8cc5c24a1666d3214340050315b82b2b6b0d9027,VASPCUST-S-0047,VASPCUST-B-0047,VERIFIED,VERIFIED,ETH,1.0,0x8cc5c24a1666d3214340050315b82b2b6b0d9027,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1.0874715475e-05,0x8cc5c24a1666d3214340050315b82b2b6b0d9027,2026-09-07T00:48:11+00:00,0x368e96782cc87aaf1d05e3e434936b472a9bb63db695ae1ba2df825670a912b3,0x368e96782cc87aaf1d05e3e434936b472a9bb63db695ae1ba2df825670a912b3,UNKNOWN_STATUS_NOT_EXTRACTED,25921757,144,PASS
DA-V3-00049,0x72f8dc41968d0ab143a299fe695ea9efaa22f225,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0048,VASPCUST-B-0048,FAILED,VERIFIED,ETH,5.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,39.329,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T00:49:11+00:00,0x6942c4a8edd1ace13c1996d45156d1529703c90279f305e7eb975294f2d31919,0x6942c4a8edd1ace13c1996d45156d1529703c90279f305e7eb975294f2d31919,UNKNOWN_STATUS_NOT_EXTRACTED,25921757,187,REVIEW
DA-V3-00050,0xf64bbc1c98624e2c44afb3d7665a058b4eab79d8,0x2560bf23cd6858ac0effc20351f92db0e6093e03,VASPCUST-S-0049,VASPCUST-B-0049,VERIFIED,VERIFIED,ETH,20.0,0x2560bf23cd6858ac0effc20351f92db0e6093e03,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.01,0x2560bf23cd6858ac0effc20351f92db0e6093e03,2026-09-07T00:50:11+00:00,0x8cdd32f63a66ce24ae5284e22e60cb0d3bb03668f55fe028ed7fd18f4d06fc8a,0x8cdd32f63a66ce24ae5284e22e60cb0d3bb03668f55fe028ed7fd18f4d06fc8a,UNKNOWN_STATUS_NOT_EXTRACTED,25921757,230,PASS
DA-V3-00051,0x8cd6437feaeb1a3a0cd65a16de2ad26bff1f5e43,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,VASPCUST-S-0050,VASPCUST-B-0050,VERIFIED,VERIFIED,ETH,0.05,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.03003863,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-09-07T00:51:11+00:00,0x020f90a419424bfb303203ae52e59add8865132e5c04556d00923d50d39b2530,0x020f90a419424bfb303203ae52e59add8865132e5c04556d00923d50d39b2530,UNKNOWN_STATUS_NOT_EXTRACTED,25921757,273,PASS
DA-V3-00052,0x29592cc05702d6cc5a146d67810cc77a5485ef90,0xf70da97812cb96acdf810712aa562db8dfa3dbef,VASPCUST-S-0051,VASPCUST-B-0051,VERIFIED,VERIFIED,ETH,0.25,0xf70da97812cb96acdf810712aa562db8dfa3dbef,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,0.075,0xf70da97812cb96acdf810712aa562db8dfa3dbef,2026-09-07T00:52:11+00:00,0x450ea8b14ced0de7be81328a9e8aa48196f871de2a713c239297ffb15dd68bc2,0x450ea8b14ced0de7be81328a9e8aa48196f871de2a713c239297ffb15dd68bc2,UNKNOWN_STATUS_NOT_EXTRACTED,25921757,316,BLOCK
DA-V3-00053,0xc30a437a94ec6c98be0abbd2ff2f6b29a7abe1d9,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0052,VASPCUST-B-0052,VERIFIED,VERIFIED,ETH,1.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.01303379698259736,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T00:53:11+00:00,0xb36951d7653f0df68f101bcbb9baab415e9c889dac7310cff1870b580c47478b,0xb36951d7653f0df68f101bcbb9baab415e9c889dac7310cff1870b580c47478b,UNKNOWN_STATUS_NOT_EXTRACTED,25921756,36,PASS
DA-V3-00054,0xfc9161b99a3b0691477e12737163d007600ac262,0xee7ae85f2fe2239e27d9c1e23fffe168d63b4055,VASPCUST-S-0053,VASPCUST-B-0053,VERIFIED,VERIFIED,ETH,5.0,0xee7ae85f2fe2239e27d9c1e23fffe168d63b4055,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.069,0xee7ae85f2fe2239e27d9c1e23fffe168d63b4055,2026-09-07T00:54:11+00:00,0x7a8185c6a3ba40d785e79dfbef8be4b72655d3bcbdeaf31248b57b7c3d855fa0,0x7a8185c6a3ba40d785e79dfbef8be4b72655d3bcbdeaf31248b57b7c3d855fa0,UNKNOWN_STATUS_NOT_EXTRACTED,25921756,79,PASS
DA-V3-00055,0x06fd4ba7973a0d39a91734bbc35bc2bcaa99e3b0,0x4da08a1bff50be96bded5c7019227164b49c2bfc,VASPCUST-S-0054,VASPCUST-B-0054,VERIFIED,VERIFIED,ETH,20.0,0x4da08a1bff50be96bded5c7019227164b49c2bfc,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.0001,0x4da08a1bff50be96bded5c7019227164b49c2bfc,2026-09-07T00:55:11+00:00,0x2a988b068512069c1263e8ae3ee0fd4f00d861054d0bc36ce37dede4a0c118f3,0x2a988b068512069c1263e8ae3ee0fd4f00d861054d0bc36ce37dede4a0c118f3,UNKNOWN_STATUS_NOT_EXTRACTED,25921756,122,PASS
DA-V3-00056,0xf70da97812cb96acdf810712aa562db8dfa3dbef,0x72adeb3b6ec49f932e29b8c9052b9ae241ef657f,VASPCUST-S-0055,VASPCUST-B-0055,VERIFIED,UNKNOWN,ETH,0.05,0x72adeb3b6ec49f932e29b8c9052b9ae241ef657f,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.009130683065652,0x72adeb3b6ec49f932e29b8c9052b9ae241ef657f,2026-09-07T00:56:11+00:00,0xf160d9680275835eb093ebd54ca734e12f69d1199ab5e4537a52ad31c1ac57fe,0xf160d9680275835eb093ebd54ca734e12f69d1199ab5e4537a52ad31c1ac57fe,UNKNOWN_STATUS_NOT_EXTRACTED,25921756,165,REVIEW
DA-V3-00057,0xf65573b0c66fd992a3fa3d54b819243cf524cff8,0xe60fae7817aeee84f378cde1ea2587795694347e,VASPCUST-S-0056,VASPCUST-B-0056,PENDING,VERIFIED,ETH,0.25,0xe60fae7817aeee84f378cde1ea2587795694347e,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.00195542729860136,0xe60fae7817aeee84f378cde1ea2587795694347e,2026-09-07T00:56:59+00:00,0xacc54388494c33a361e95701d6c28efffeb56722a535f2c80ca09ed04a332b34,0xacc54388494c33a361e95701d6c28efffeb56722a535f2c80ca09ed04a332b34,UNKNOWN_STATUS_NOT_EXTRACTED,25921755,17,REVIEW
DA-V3-00058,0xd0efcbec312871695d0aa17fcb0e80167a3fb474,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0057,VASPCUST-B-0057,VERIFIED,VERIFIED,ETH,1.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.358235388881265,0x000000000000000000000000000000000000dEaD,2026-09-07T00:57:59+00:00,0xe6d35f3cc74279f74f7614efd272c40c73c0bcaf36e22dda1e32f68a7fe51114,0xe6d35f3cc74279f74f7614efd272c40c73c0bcaf36e22dda1e32f68a7fe51114,UNKNOWN_STATUS_NOT_EXTRACTED,25921755,60,BLOCK
DA-V3-00059,0x954f0484c81bf019e5fee1238c1c0d4367b50cfe,0x7ddb2d76b80b0aa19bdea48eb1301182f4ceefbc,VASPCUST-S-0058,VASPCUST-B-0058,VERIFIED,VERIFIED,ETH,5.0,0x7ddb2d76b80b0aa19bdea48eb1301182f4ceefbc,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,8.44245360504e-06,0x7ddb2d76b80b0aa19bdea48eb1301182f4ceefbc,2026-09-07T00:58:59+00:00,0x4bf2a592f895ba37844b1cb4585bd28a1e30320735617943705fe4a24ed8cfa6,0x4bf2a592f895ba37844b1cb4585bd28a1e30320735617943705fe4a24ed8cfa6,UNKNOWN_STATUS_NOT_EXTRACTED,25921755,103,PASS
DA-V3-00060,0x828d76e33b9db71538b167a1e3cc988ba9ac4b22,0x462957ee1b99d0ee26c24060e355b3a453d70129,VASPCUST-S-0059,VASPCUST-B-0059,VERIFIED,VERIFIED,ETH,20.0,0x462957ee1b99d0ee26c24060e355b3a453d70129,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.001,0x462957ee1b99d0ee26c24060e355b3a453d70129,2026-09-07T00:59:59+00:00,0x62e3019542bd4ae03c7bd4be8ffe9307dfce897dc2b47f6c5d1b7dc6e240f981,0x62e3019542bd4ae03c7bd4be8ffe9307dfce897dc2b47f6c5d1b7dc6e240f981,UNKNOWN_STATUS_NOT_EXTRACTED,25921755,146,PASS
DA-V3-00061,0x7e8e348f33c332ee6527f0f43f3b569cb0279aa5,0x97d04c399df75c2a67f6879767dd14a2c808f26c,VASPCUST-S-0060,VASPCUST-B-0060,VERIFIED,VERIFIED,ETH,0.05,0x97d04c399df75c2a67f6879767dd14a2c808f26c,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,3.7327860170105e-05,0x97d04c399df75c2a67f6879767dd14a2c808f26c,2026-09-07T01:00:59+00:00,0x00002a0300f23a4c7785c0386f7f3e804a80c7237c2622add6bab76f0be7df0d,0x00002a0300f23a4c7785c0386f7f3e804a80c7237c2622add6bab76f0be7df0d,UNKNOWN_STATUS_NOT_EXTRACTED,25921755,189,PASS
DA-V3-00062,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x6c3ea9036406852006290770bedfcaba0e23a0e8,VASPCUST-S-0061,VASPCUST-B-0061,VERIFIED,VERIFIED,ETH,0.25,0x6c3ea9036406852006290770bedfcaba0e23a0e8,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.02640075153806433,0x6c3ea9036406852006290770bedfcaba0e23a0e8,2026-09-07T01:01:47+00:00,0xf6c2b2d0f0196f638f68e91f32335233348d491675ab3e659c7372e2f6fc65a8,0xf6c2b2d0f0196f638f68e91f32335233348d491675ab3e659c7372e2f6fc65a8,UNKNOWN_STATUS_NOT_EXTRACTED,25921755,232,PASS
DA-V3-00063,0xa26b331926bf719fef7bbf92b999236c30103b71,0x501a4f5abf6e5b40d50469720b8fd3a71f93a3e8,VASPCUST-S-0062,VASPCUST-B-0062,VERIFIED,VERIFIED,ETH,1.0,0x501a4f5abf6e5b40d50469720b8fd3a71f93a3e8,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,5.5e-17,0x501a4f5abf6e5b40d50469720b8fd3a71f93a3e8,2026-09-07T01:02:47+00:00,0xcf116ae7d63952e8f0e797dfdf65e92c4520c3d4749dfdf87b862655527a14e6,0xcf116ae7d63952e8f0e797dfdf65e92c4520c3d4749dfdf87b862655527a14e6,UNKNOWN_STATUS_NOT_EXTRACTED,25921755,275,PASS
DA-V3-00064,0xc6acbee42e9e323140c1ed060c2f6ea9cc3b4b75,0x9ccc2f3ecde026230e11a5c8799ac7524f2bb294,VASPCUST-S-0063,VASPCUST-B-0063,VERIFIED,VERIFIED,ETH,5.0,0x9ccc2f3ecde026230e11a5c8799ac7524f2bb294,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.009994193473834,0x9ccc2f3ecde026230e11a5c8799ac7524f2bb294,2026-09-07T01:03:47+00:00,0x55918cd4aee3d238d6f22426c1d5bc5f361cad9f7615a6fad9527069bb74f275,0x55918cd4aee3d238d6f22426c1d5bc5f361cad9f7615a6fad9527069bb74f275,UNKNOWN_STATUS_NOT_EXTRACTED,25921755,318,PASS
DA-V3-00065,0xd110d72a76a26c94546fe1eba307addc07f9cc3f,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0064,VASPCUST-B-0064,FAILED,VERIFIED,ETH,20.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.5165,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T01:04:47+00:00,0x87082665b7e801923b9dfbf123bbc3558ed18b2eb6cd5fb7f11b20734bd4b47c,0x87082665b7e801923b9dfbf123bbc3558ed18b2eb6cd5fb7f11b20734bd4b47c,UNKNOWN_STATUS_NOT_EXTRACTED,25921755,361,REVIEW
DA-V3-00066,0x8e2ad1d4bcdc08a24948f62065c65ac770153014,0x20ccfebcbb7d6750a5dbf76f8baa0fae13e4b992,VASPCUST-S-0065,VASPCUST-B-0065,VERIFIED,VERIFIED,ETH,0.05,0x20ccfebcbb7d6750a5dbf76f8baa0fae13e4b992,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,2.6488e-06,0x20ccfebcbb7d6750a5dbf76f8baa0fae13e4b992,2026-09-07T01:05:47+00:00,0x5b51cbf72028e0b9b293647c0e46fb171608f790943644ee6a9d47457464192e,0x5b51cbf72028e0b9b293647c0e46fb171608f790943644ee6a9d47457464192e,UNKNOWN_STATUS_NOT_EXTRACTED,25921754,33,PASS
DA-V3-00067,0xd9d5b80d1f62923173f5dd3ff58af9c8b56ad69c,0x6e7586aaac60cf19fa2e1f5ae844eed73c797c18,VASPCUST-S-0066,VASPCUST-B-0066,VERIFIED,UNKNOWN,ETH,0.25,0x6e7586aaac60cf19fa2e1f5ae844eed73c797c18,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.004096968574061,0x6e7586aaac60cf19fa2e1f5ae844eed73c797c18,2026-09-07T01:06:47+00:00,0x5e733e9de4e7fcefc3e92198c218f39bc9ff7a3eacfaf88c264c06be11d36a48,0x5e733e9de4e7fcefc3e92198c218f39bc9ff7a3eacfaf88c264c06be11d36a48,UNKNOWN_STATUS_NOT_EXTRACTED,25921754,76,REVIEW
DA-V3-00068,0x478587f89c314729987b650ebae2ff9f9e8ef529,0x00fe78205f5f0e63b8ad2b2ae5337f538a610e04,VASPCUST-S-0067,VASPCUST-B-0067,VERIFIED,VERIFIED,ETH,1.0,0x00fe78205f5f0e63b8ad2b2ae5337f538a610e04,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.2566770172852836,0x00fe78205f5f0e63b8ad2b2ae5337f538a610e04,2026-09-07T01:07:47+00:00,0x12b96e8e878643180e12735465cad7eed0d097a849aad433c0781245ec732050,0x12b96e8e878643180e12735465cad7eed0d097a849aad433c0781245ec732050,UNKNOWN_STATUS_NOT_EXTRACTED,25921754,119,PASS
DA-V3-00069,0x88d5d10b2bccd87f99ab65bd14de9111a56cc9a3,0xdb6ba5d510f114f9b2ea08bea7d30e32eee33411,VASPCUST-S-0068,VASPCUST-B-0068,VERIFIED,VERIFIED,ETH,5.0,0xdb6ba5d510f114f9b2ea08bea7d30e32eee33411,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,6.29070735384e-06,0xdb6ba5d510f114f9b2ea08bea7d30e32eee33411,2026-09-07T01:08:47+00:00,0x09f6b23036e063f5c3bcfa92ad591d7a4b64a73d00c9aaa4cab52366606b9d26,0x09f6b23036e063f5c3bcfa92ad591d7a4b64a73d00c9aaa4cab52366606b9d26,UNKNOWN_STATUS_NOT_EXTRACTED,25921754,162,BLOCK
DA-V3-00070,0x9082e49f42db5772f20abd1fe2cc2ab6e5c607ec,0x66c493d431f37c7d3fb0ff2448daf33bb3c735cf,VASPCUST-S-0069,VASPCUST-B-0069,VERIFIED,VERIFIED,ETH,20.0,0x66c493d431f37c7d3fb0ff2448daf33bb3c735cf,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,ETH,2.1076e-06,0x66c493d431f37c7d3fb0ff2448daf33bb3c735cf,2026-09-07T01:09:47+00:00,0xcfdbbc32c403ebabf80d2a56243cbaf52dade9363b1ee269b7441721209f76a9,0xcfdbbc32c403ebabf80d2a56243cbaf52dade9363b1ee269b7441721209f76a9,UNKNOWN_STATUS_NOT_EXTRACTED,25921754,205,PASS
DA-V3-00071,0x336b2388444e80b68c91c6a004719f57cc63de50,0x6982508145454ce325ddbe47a25d4ec3d2311933,VASPCUST-S-0070,VASPCUST-B-0070,VERIFIED,VERIFIED,ETH,0.05,0x6982508145454ce325ddbe47a25d4ec3d2311933,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1e-09,0x6982508145454ce325ddbe47a25d4ec3d2311933,2026-09-07T01:10:47+00:00,0x5b953d1dd0275ffe49e7cb78e2c1e49b14ff4f90f2df5dfe129ca5ce35513303,0x5b953d1dd0275ffe49e7cb78e2c1e49b14ff4f90f2df5dfe129ca5ce35513303,UNKNOWN_STATUS_NOT_EXTRACTED,25921753,36,PASS
DA-V3-00072,0xfad0b243e8500b6a856c6b44a432c67da52c49b3,0x57b548c9c213ea2bcf60193e3d7fd2d2b53fb9b3,VASPCUST-S-0071,VASPCUST-B-0071,VERIFIED,VERIFIED,ETH,0.25,0x57b548c9c213ea2bcf60193e3d7fd2d2b53fb9b3,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.014843901885736211,0x57b548c9c213ea2bcf60193e3d7fd2d2b53fb9b3,2026-09-07T01:11:35+00:00,0xc7aaccf8cbf7bcdd1fba94cc898c6787d37214f9f0c02ceb69ea762c0fbdcb02,0xc7aaccf8cbf7bcdd1fba94cc898c6787d37214f9f0c02ceb69ea762c0fbdcb02,UNKNOWN_STATUS_NOT_EXTRACTED,25921753,79,PASS
DA-V3-00073,0xaaedadb76fc339235210bdc23ec9a8cc28edac43,0x97c108a2abd650d99f239b89957d47b87aee23f5,VASPCUST-S-0072,VASPCUST-B-0072,PENDING,VERIFIED,ETH,1.0,0x97c108a2abd650d99f239b89957d47b87aee23f5,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,3.8e-05,0x97c108a2abd650d99f239b89957d47b87aee23f5,2026-09-07T01:12:35+00:00,0x9b89338d478470415f6def13e3e03903d0a34bbf9031d7df524074a769f7c0dc,0x9b89338d478470415f6def13e3e03903d0a34bbf9031d7df524074a769f7c0dc,UNKNOWN_STATUS_NOT_EXTRACTED,25921753,122,REVIEW
DA-V3-00074,0xeb5d617d13773139a52b99868cefdbc737659b81,0x4cd00e387622c35bddb9b4c962c136462338bc31,VASPCUST-S-0073,VASPCUST-B-0073,VERIFIED,VERIFIED,ETH,5.0,0x4cd00e387622c35bddb9b4c962c136462338bc31,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.000200651660007325,0x4cd00e387622c35bddb9b4c962c136462338bc31,2026-09-07T01:13:35+00:00,0x067285583bdf24e28ac34ad1cbc024e78245aebb588a1a264f628d63d6259102,0x067285583bdf24e28ac34ad1cbc024e78245aebb588a1a264f628d63d6259102,UNKNOWN_STATUS_NOT_EXTRACTED,25921753,165,PASS
DA-V3-00075,0x7f9117c188190067225e58021eac96ac3b900a40,0xbc1d9760bd6ca468ca9fb5ff2cfbeac35d86c973,VASPCUST-S-0074,VASPCUST-B-0074,VERIFIED,VERIFIED,ETH,20.0,0xbc1d9760bd6ca468ca9fb5ff2cfbeac35d86c973,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1.43e-16,0xbc1d9760bd6ca468ca9fb5ff2cfbeac35d86c973,2026-09-07T01:14:35+00:00,0xea276287d2dbbc785c58ec6f6da96cdfc14843b9f80503e7deeb8b2cfe611fc9,0xea276287d2dbbc785c58ec6f6da96cdfc14843b9f80503e7deeb8b2cfe611fc9,UNKNOWN_STATUS_NOT_EXTRACTED,25921753,208,PASS
DA-V3-00076,0x166fadd3b8f40bf55fcf1dccc8405abb824ac511,0xd44fc10f34b260d4ce7af7359012ea4ae1967ebf,VASPCUST-S-0075,VASPCUST-B-0075,VERIFIED,VERIFIED,ETH,0.05,0xd44fc10f34b260d4ce7af7359012ea4ae1967ebf,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.02,0xd44fc10f34b260d4ce7af7359012ea4ae1967ebf,2026-09-07T01:15:35+00:00,0xe0eaf41151d00c1bc1368340993e1b5264329f654cfe53a4be78a35ecd05f383,0xe0eaf41151d00c1bc1368340993e1b5264329f654cfe53a4be78a35ecd05f383,UNKNOWN_STATUS_NOT_EXTRACTED,25921753,251,PASS
