transfer_id,originator_id,beneficiary_id,originator_address,beneficiary_address,kyc_status,counterparty_vasp_status,approved_asset,approved_amount_limit,approved_destination,approved_period_start,approved_period_end,requested_asset,requested_amount,requested_destination,requested_at,transaction_identifier,execution_status,actual_distribution_basis,actual_rating_proxy,baseline_policy_decision
DA-V2-00312,OTC-SRC-3120,OTC-DST-4830,,,VERIFIED,VERIFIED,USDC,2500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,63.0,GLOBAL-VASP-C,2026-02-01T16:07:00+00:00,DERIVED-OTC-00312,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00313,OTC-SRC-2558,OTC-DST-3283,,,VERIFIED,UNKNOWN,BTC,5000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,115.5,UNKNOWN_VASP,2026-02-03T16:24:00+00:00,DERIVED-OTC-00313,EXECUTED,SNAP_BITCOIN_OTC,1,REVIEW
DA-V2-00314,OTC-SRC-1832,OTC-DST-625,,,FAILED,VERIFIED,ETH,10000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,252.0,KR-VASP-B,2026-02-04T16:41:00+00:00,DERIVED-OTC-00314,EXECUTED,SNAP_BITCOIN_OTC,-1,REVIEW
DA-V2-00315,OTC-SRC-2725,OTC-DST-4708,,,FAILED,VERIFIED,USDT,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,546.0,GLOBAL-VASP-C,2026-02-05T16:58:00+00:00,DERIVED-OTC-00315,EXECUTED,SNAP_BITCOIN_OTC,-1,REVIEW
DA-V2-00316,OTC-SRC-2388,OTC-DST-4694,,,FAILED,VERIFIED,USDC,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,1212.5,KR-VASP-A,2026-02-06T17:15:00+00:00,DERIVED-OTC-00316,PENDING_RESULT,SNAP_BITCOIN_OTC,-5,REVIEW
DA-V2-00317,OTC-SRC-1810,OTC-DST-2647,,,FAILED,VERIFIED,BTC,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,2310.0,KR-VASP-B,2026-02-07T17:32:00+00:00,DERIVED-OTC-00317,EXECUTED,SNAP_BITCOIN_OTC,-2,REVIEW
DA-V2-00318,OTC-SRC-2642,OTC-DST-4890,,,VERIFIED,VERIFIED,ETH,5000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,4725.0,GLOBAL-VASP-C,2026-02-09T17:49:00+00:00,DERIVED-OTC-00318,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00319,OTC-SRC-308,OTC-DST-4893,,,VERIFIED,VERIFIED,USDT,10000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,9450.0,KR-VASP-A,2026-02-11T18:06:00+00:00,DERIVED-OTC-00319,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00320,OTC-SRC-2725,OTC-DST-4172,,,VERIFIED,VERIFIED,USDC,500,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,18900.0,KR-VASP-B,2026-02-13T18:23:00+00:00,DERIVED-OTC-00320,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00321,OTC-SRC-1859,OTC-DST-1018,,,VERIFIED,VERIFIED,BTC,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,37.5,GLOBAL-VASP-C,2026-02-14T18:40:00+00:00,DERIVED-OTC-00321,EXECUTED,SNAP_BITCOIN_OTC,5,PASS
DA-V2-00322,OTC-SRC-35,OTC-DST-2187,,,VERIFIED,VERIFIED,ETH,2500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,63.0,KR-VASP-A,2026-02-16T18:57:00+00:00,DERIVED-OTC-00322,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00323,OTC-SRC-3146,OTC-DST-4115,,,VERIFIED,VERIFIED,USDT,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,115.5,KR-VASP-B,2026-02-17T19:14:00+00:00,DERIVED-OTC-00323,PENDING_RESULT,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00324,OTC-SRC-135,OTC-DST-4993,,,VERIFIED,VERIFIED,USDC,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,USDC,264.0,GLOBAL-VASP-C,2026-02-19T19:31:00+00:00,DERIVED-OTC-00324,EXECUTED,SNAP_BITCOIN_OTC,2,PASS
DA-V2-00325,OTC-SRC-3239,OTC-DST-5007,,,FAILED,VERIFIED,BTC,2500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,728.0,KR-VASP-A,2026-02-21T19:48:00+00:00,DERIVED-OTC-00325,EXECUTED,SNAP_BITCOIN_OTC,-8,REVIEW
DA-V2-00326,OTC-SRC-3207,OTC-DST-3926,,,VERIFIED,UNKNOWN,ETH,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1018.5,UNKNOWN_VASP,2026-02-23T20:05:00+00:00,DERIVED-OTC-00326,EXECUTED,SNAP_BITCOIN_OTC,1,REVIEW
DA-V2-00327,OTC-SRC-2437,OTC-DST-3699,,,FAILED,VERIFIED,USDT,1000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,3150.0,GLOBAL-VASP-C,2026-02-25T20:22:00+00:00,DERIVED-OTC-00327,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00328,OTC-SRC-3195,OTC-DST-3719,,,VERIFIED,VERIFIED,USDC,5000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,4725.0,KR-VASP-A,2026-02-26T20:39:00+00:00,DERIVED-OTC-00328,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00329,OTC-SRC-3270,OTC-DST-5013,,,VERIFIED,VERIFIED,BTC,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,10350.0,KR-VASP-B,2026-02-28T20:56:00+00:00,DERIVED-OTC-00329,EXECUTED,SNAP_BITCOIN_OTC,3,BLOCK
DA-V2-00330,OTC-SRC-41,OTC-DST-5069,,,VERIFIED,VERIFIED,ETH,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,18900.0,GLOBAL-VASP-C,2026-03-03T21:13:00+00:00,DERIVED-OTC-00330,PENDING_RESULT,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00331,OTC-SRC-1018,OTC-DST-3820,,,VERIFIED,VERIFIED,USDT,1000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,31.5,KR-VASP-A,2026-03-04T21:30:00+00:00,DERIVED-OTC-00331,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00332,OTC-SRC-2733,OTC-DST-3750,,,FAILED,VERIFIED,USDC,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,90.0,KR-VASP-B,2026-03-06T21:47:00+00:00,DERIVED-OTC-00332,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00333,OTC-SRC-3306,OTC-DST-5110,,,VERIFIED,VERIFIED,BTC,5000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,115.5,GLOBAL-VASP-C,2026-03-07T22:04:00+00:00,DERIVED-OTC-00333,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00334,OTC-SRC-1271,OTC-DST-4253,,,PENDING,VERIFIED,ETH,10000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,252.0,KR-VASP-A,2026-03-08T22:21:00+00:00,DERIVED-OTC-00334,EXECUTED,SNAP_BITCOIN_OTC,1,REVIEW
DA-V2-00335,OTC-SRC-2325,OTC-DST-4172,,,VERIFIED,VERIFIED,USDT,500,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,546.0,KR-VASP-B,2026-03-09T22:38:00+00:00,DERIVED-OTC-00335,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00336,OTC-SRC-2028,OTC-DST-5164,,,VERIFIED,VERIFIED,USDC,1000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,1018.5,GLOBAL-VASP-C,2026-03-10T22:55:00+00:00,DERIVED-OTC-00336,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00337,OTC-SRC-3345,OTC-DST-5190,,,VERIFIED,VERIFIED,BTC,2500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,2205.0,KR-VASP-A,2026-03-11T23:12:00+00:00,DERIVED-OTC-00337,PENDING_RESULT,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00338,OTC-SRC-2028,OTC-DST-5204,,,VERIFIED,VERIFIED,ETH,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,4725.0,KR-VASP-B,2026-03-13T23:29:00+00:00,DERIVED-OTC-00338,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00339,OTC-SRC-2378,OTC-DST-5219,,,VERIFIED,UNKNOWN,USDT,1000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,10350.0,UNKNOWN_VASP,2026-03-14T23:46:00+00:00,DERIVED-OTC-00339,EXECUTED,SNAP_BITCOIN_OTC,3,REVIEW
DA-V2-00340,OTC-SRC-3333,OTC-DST-5236,,,VERIFIED,VERIFIED,USDC,1000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,19800.0,KR-VASP-A,2026-03-16T00:03:00+00:00,DERIVED-OTC-00340,EXECUTED,SNAP_BITCOIN_OTC,2,BLOCK
DA-V2-00341,OTC-SRC-2934,OTC-DST-4840,,,VERIFIED,VERIFIED,BTC,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,BTC,31.5,KR-VASP-B,2026-03-17T00:20:00+00:00,DERIVED-OTC-00341,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00342,OTC-SRC-3237,OTC-DST-5263,,,VERIFIED,VERIFIED,ETH,2500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,63.0,GLOBAL-VASP-C,2026-03-19T00:37:00+00:00,DERIVED-OTC-00342,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00343,OTC-SRC-2647,OTC-DST-3513,,,PENDING,VERIFIED,USDT,10000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,121.0,KR-VASP-A,2026-03-20T00:54:00+00:00,DERIVED-OTC-00343,EXECUTED,SNAP_BITCOIN_OTC,2,REVIEW
DA-V2-00344,OTC-SRC-2966,OTC-DST-5291,,,VERIFIED,VERIFIED,USDC,10000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,252.0,KR-VASP-B,2026-03-21T01:11:00+00:00,DERIVED-OTC-00344,PENDING_RESULT,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00345,OTC-SRC-41,OTC-DST-280,,,VERIFIED,VERIFIED,BTC,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,546.0,GLOBAL-VASP-C,2026-03-22T01:28:00+00:00,DERIVED-OTC-00345,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00346,OTC-SRC-13,OTC-DST-5332,,,FAILED,VERIFIED,ETH,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1212.5,KR-VASP-A,2026-03-23T01:45:00+00:00,DERIVED-OTC-00346,EXECUTED,SNAP_BITCOIN_OTC,-5,REVIEW
DA-V2-00347,OTC-SRC-2176,OTC-DST-5065,,,VERIFIED,VERIFIED,USDT,2500,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,2205.0,KR-VASP-B,2026-03-25T02:02:00+00:00,DERIVED-OTC-00347,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00348,OTC-SRC-729,OTC-DST-4852,,,VERIFIED,VERIFIED,USDC,2500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,6750.0,GLOBAL-VASP-C,2026-03-26T02:19:00+00:00,DERIVED-OTC-00348,EXECUTED,SNAP_BITCOIN_OTC,10,BLOCK
DA-V2-00349,OTC-SRC-3459,OTC-DST-2136,,,VERIFIED,VERIFIED,BTC,10000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,9450.0,KR-VASP-A,2026-03-27T02:36:00+00:00,DERIVED-OTC-00349,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00350,OTC-SRC-1550,OTC-DST-3988,,,VERIFIED,VERIFIED,ETH,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,19800.0,KR-VASP-B,2026-03-28T02:53:00+00:00,DERIVED-OTC-00350,EXECUTED,SNAP_BITCOIN_OTC,2,BLOCK
DA-V2-00351,OTC-SRC-2642,OTC-DST-5423,,,VERIFIED,VERIFIED,USDT,5000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,34.5,GLOBAL-VASP-C,2026-03-29T03:10:00+00:00,DERIVED-OTC-00351,PENDING_RESULT,SNAP_BITCOIN_OTC,3,PASS
DA-V2-00352,OTC-SRC-3456,OTC-DST-62,,,PENDING,UNKNOWN,USDC,2500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,63.0,UNKNOWN_VASP,2026-03-31T03:27:00+00:00,DERIVED-OTC-00352,EXECUTED,SNAP_BITCOIN_OTC,1,REVIEW
DA-V2-00353,OTC-SRC-1953,OTC-DST-4540,,,VERIFIED,VERIFIED,BTC,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,115.5,KR-VASP-B,2026-04-01T03:44:00+00:00,DERIVED-OTC-00353,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00354,OTC-SRC-3302,OTC-DST-4205,,,VERIFIED,VERIFIED,ETH,10000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,252.0,GLOBAL-VASP-C,2026-04-02T04:01:00+00:00,DERIVED-OTC-00354,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00355,OTC-SRC-3504,OTC-DST-5255,,,VERIFIED,VERIFIED,USDT,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,546.0,KR-VASP-A,2026-04-03T04:18:00+00:00,DERIVED-OTC-00355,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00356,OTC-SRC-202,OTC-DST-5476,,,VERIFIED,VERIFIED,USDC,2500,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,1067.0,KR-VASP-B,2026-04-04T04:35:00+00:00,DERIVED-OTC-00356,EXECUTED,SNAP_BITCOIN_OTC,2,PASS
DA-V2-00357,OTC-SRC-330,OTC-DST-5495,,,VERIFIED,VERIFIED,BTC,10000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,2415.0,GLOBAL-VASP-C,2026-04-05T04:52:00+00:00,DERIVED-OTC-00357,EXECUTED,SNAP_BITCOIN_OTC,3,PASS
DA-V2-00358,OTC-SRC-2762,OTC-DST-5318,,,VERIFIED,VERIFIED,ETH,10000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,ETH,4950.0,KR-VASP-A,2026-04-07T05:09:00+00:00,DERIVED-OTC-00358,PENDING_RESULT,SNAP_BITCOIN_OTC,2,PASS
DA-V2-00359,OTC-SRC-2266,OTC-DST-2067,,,VERIFIED,VERIFIED,USDT,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,10350.0,KR-VASP-B,2026-04-08T05:26:00+00:00,DERIVED-OTC-00359,EXECUTED,SNAP_BITCOIN_OTC,3,BLOCK
DA-V2-00360,OTC-SRC-2266,OTC-DST-3572,,,VERIFIED,VERIFIED,USDC,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,18900.0,GLOBAL-VASP-C,2026-04-09T05:43:00+00:00,DERIVED-OTC-00360,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
